interaction_id,learner_id,question_id,skill_id,timestamp,correct,dataset
30093,23T7Up1oQ6,11467,20,1144682316.0,1,kdd2010
30093,23T7Up1oQ6,11467,21,1144682316.0,1,kdd2010
30094,23T7Up1oQ6,11468,5,1144682335.0,1,kdd2010
30095,23T7Up1oQ6,11469,7,1144682369.0,1,kdd2010
30095,23T7Up1oQ6,11469,20,1144682369.0,1,kdd2010
30095,23T7Up1oQ6,11469,21,1144682369.0,1,kdd2010
30096,23T7Up1oQ6,11462,1,1144682393.0,1,kdd2010
30097,23T7Up1oQ6,11463,20,1144682402.0,1,kdd2010
30097,23T7Up1oQ6,11463,3,1144682402.0,1,kdd2010
30097,23T7Up1oQ6,11463,21,1144682402.0,1,kdd2010
30098,23T7Up1oQ6,14952,10,1144682505.0,1,kdd2010
30099,23T7Up1oQ6,14953,10,1144682511.0,1,kdd2010
30100,23T7Up1oQ6,14954,5,1144682603.0,1,kdd2010
30101,23T7Up1oQ6,14955,7,1144682618.0,1,kdd2010
30101,23T7Up1oQ6,14955,20,1144682618.0,1,kdd2010
30101,23T7Up1oQ6,14955,21,1144682618.0,1,kdd2010
30102,23T7Up1oQ6,14956,5,1144682649.0,1,kdd2010
30103,23T7Up1oQ6,14957,7,1144682669.0,1,kdd2010
30103,23T7Up1oQ6,14957,20,1144682669.0,1,kdd2010
30103,23T7Up1oQ6,14957,21,1144682669.0,1,kdd2010
30104,23T7Up1oQ6,14958,1,1144682690.0,1,kdd2010
30105,23T7Up1oQ6,14959,20,1144682697.0,1,kdd2010
30105,23T7Up1oQ6,14959,3,1144682697.0,1,kdd2010
30105,23T7Up1oQ6,14959,21,1144682697.0,1,kdd2010
1,52vEY7f17k,1,1,1126268662.0,0,kdd2010
2,52vEY7f17k,2,2,1126268740.0,0,kdd2010
2,52vEY7f17k,2,3,1126268740.0,0,kdd2010
2,52vEY7f17k,2,4,1126268740.0,0,kdd2010
3,52vEY7f17k,3,5,1126268844.0,1,kdd2010
4,52vEY7f17k,4,5,1126268850.0,1,kdd2010
5,52vEY7f17k,5,5,1126268861.0,1,kdd2010
7,52vEY7f17k,7,2,1126268921.0,0,kdd2010
7,52vEY7f17k,7,6,1126268921.0,0,kdd2010
7,52vEY7f17k,7,4,1126268921.0,0,kdd2010
6,52vEY7f17k,6,5,1126268930.0,1,kdd2010
8,52vEY7f17k,8,1,1126269219.0,1,kdd2010
9,52vEY7f17k,9,2,1126269227.0,1,kdd2010
9,52vEY7f17k,9,3,1126269227.0,1,kdd2010
9,52vEY7f17k,9,4,1126269227.0,1,kdd2010
11,52vEY7f17k,11,5,1126269347.0,0,kdd2010
10,52vEY7f17k,10,7,1126269351.0,0,kdd2010
10,52vEY7f17k,10,2,1126269351.0,0,kdd2010
10,52vEY7f17k,10,4,1126269351.0,0,kdd2010
12,52vEY7f17k,12,5,1126269475.0,1,kdd2010
13,52vEY7f17k,13,5,1126269482.0,1,kdd2010
14,52vEY7f17k,14,5,1126269491.0,1,kdd2010
15,52vEY7f17k,15,2,1126269515.0,0,kdd2010
15,52vEY7f17k,15,6,1126269515.0,0,kdd2010
15,52vEY7f17k,15,4,1126269515.0,0,kdd2010
16,52vEY7f17k,16,1,1126269711.0,1,kdd2010
17,52vEY7f17k,17,2,1126269714.0,1,kdd2010
17,52vEY7f17k,17,3,1126269714.0,1,kdd2010
17,52vEY7f17k,17,4,1126269714.0,1,kdd2010
18,52vEY7f17k,18,5,1126269726.0,1,kdd2010
19,52vEY7f17k,19,5,1126269733.0,1,kdd2010
20,52vEY7f17k,20,5,1126269738.0,0,kdd2010
21,52vEY7f17k,21,5,1126269749.0,1,kdd2010
22,52vEY7f17k,22,1,1126269796.0,1,kdd2010
23,52vEY7f17k,23,2,1126269798.0,1,kdd2010
23,52vEY7f17k,23,3,1126269798.0,1,kdd2010
23,52vEY7f17k,23,4,1126269798.0,1,kdd2010
24,52vEY7f17k,24,5,1126269849.0,1,kdd2010
27,52vEY7f17k,27,5,1126269856.0,0,kdd2010
25,52vEY7f17k,25,7,1126269863.0,0,kdd2010
25,52vEY7f17k,25,2,1126269863.0,0,kdd2010
25,52vEY7f17k,25,4,1126269863.0,0,kdd2010
28,52vEY7f17k,28,5,1126269882.0,0,kdd2010
26,52vEY7f17k,26,7,1126269902.0,0,kdd2010
26,52vEY7f17k,26,2,1126269902.0,0,kdd2010
26,52vEY7f17k,26,4,1126269902.0,0,kdd2010
29,52vEY7f17k,29,5,1126270024.0,1,kdd2010
30,52vEY7f17k,30,2,1126270182.0,1,kdd2010
30,52vEY7f17k,30,6,1126270182.0,1,kdd2010
30,52vEY7f17k,30,4,1126270182.0,1,kdd2010
31,52vEY7f17k,31,1,1126270215.0,1,kdd2010
32,52vEY7f17k,32,2,1126270221.0,1,kdd2010
32,52vEY7f17k,32,3,1126270221.0,1,kdd2010
32,52vEY7f17k,32,4,1126270221.0,1,kdd2010
33,52vEY7f17k,33,2,1126270231.0,0,kdd2010
33,52vEY7f17k,33,6,1126270231.0,0,kdd2010
33,52vEY7f17k,33,4,1126270231.0,0,kdd2010
34,52vEY7f17k,34,5,1126270234.0,1,kdd2010
35,52vEY7f17k,35,7,1126270242.0,0,kdd2010
35,52vEY7f17k,35,2,1126270242.0,0,kdd2010
35,52vEY7f17k,35,4,1126270242.0,0,kdd2010
36,52vEY7f17k,36,5,1126270251.0,1,kdd2010
37,52vEY7f17k,37,5,1126270254.0,1,kdd2010
38,52vEY7f17k,38,7,1126270273.0,0,kdd2010
38,52vEY7f17k,38,2,1126270273.0,0,kdd2010
38,52vEY7f17k,38,4,1126270273.0,0,kdd2010
39,52vEY7f17k,39,5,1126270281.0,1,kdd2010
40,52vEY7f17k,40,8,1126700300.0,0,kdd2010
40,52vEY7f17k,40,9,1126700300.0,0,kdd2010
41,52vEY7f17k,41,8,1126700420.0,0,kdd2010
41,52vEY7f17k,41,9,1126700420.0,0,kdd2010
42,52vEY7f17k,33,2,1126700716.0,1,kdd2010
42,52vEY7f17k,33,6,1126700716.0,1,kdd2010
42,52vEY7f17k,33,4,1126700716.0,1,kdd2010
43,52vEY7f17k,42,8,1126700743.0,1,kdd2010
43,52vEY7f17k,42,9,1126700743.0,1,kdd2010
44,52vEY7f17k,43,2,1126700752.0,1,kdd2010
44,52vEY7f17k,43,6,1126700752.0,1,kdd2010
44,52vEY7f17k,43,4,1126700752.0,1,kdd2010
45,52vEY7f17k,44,10,1126700852.0,0,kdd2010
46,52vEY7f17k,45,1,1126700863.0,1,kdd2010
47,52vEY7f17k,46,2,1126700870.0,0,kdd2010
47,52vEY7f17k,46,3,1126700870.0,0,kdd2010
47,52vEY7f17k,46,4,1126700870.0,0,kdd2010
51,52vEY7f17k,50,2,1126700909.0,0,kdd2010
51,52vEY7f17k,50,6,1126700909.0,0,kdd2010
51,52vEY7f17k,50,4,1126700909.0,0,kdd2010
48,52vEY7f17k,47,5,1126701129.0,0,kdd2010
49,52vEY7f17k,48,11,1126701349.0,1,kdd2010
49,52vEY7f17k,48,9,1126701349.0,1,kdd2010
50,52vEY7f17k,49,8,1126701358.0,1,kdd2010
50,52vEY7f17k,49,9,1126701358.0,1,kdd2010
52,52vEY7f17k,51,5,1126701372.0,1,kdd2010
53,52vEY7f17k,52,5,1126701417.0,1,kdd2010
54,52vEY7f17k,53,1,1126701506.0,1,kdd2010
55,52vEY7f17k,54,2,1126701509.0,1,kdd2010
55,52vEY7f17k,54,3,1126701509.0,1,kdd2010
55,52vEY7f17k,54,4,1126701509.0,1,kdd2010
56,52vEY7f17k,55,5,1126701520.0,1,kdd2010
61,52vEY7f17k,60,2,1126701527.0,0,kdd2010
61,52vEY7f17k,60,6,1126701527.0,0,kdd2010
61,52vEY7f17k,60,4,1126701527.0,0,kdd2010
57,52vEY7f17k,56,5,1126701530.0,1,kdd2010
58,52vEY7f17k,57,5,1126701535.0,1,kdd2010
59,52vEY7f17k,58,5,1126701542.0,1,kdd2010
60,52vEY7f17k,59,8,1126701606.0,1,kdd2010
60,52vEY7f17k,59,9,1126701606.0,1,kdd2010
62,52vEY7f17k,61,1,1126701641.0,1,kdd2010
63,52vEY7f17k,62,4,1126701642.0,1,kdd2010
63,52vEY7f17k,62,2,1126701642.0,1,kdd2010
63,52vEY7f17k,62,3,1126701642.0,1,kdd2010
64,52vEY7f17k,63,5,1126701670.0,1,kdd2010
65,52vEY7f17k,64,5,1126701676.0,1,kdd2010
66,52vEY7f17k,65,5,1126701682.0,1,kdd2010
67,52vEY7f17k,66,5,1126701689.0,1,kdd2010
68,52vEY7f17k,67,10,1126873430.0,1,kdd2010
69,52vEY7f17k,68,1,1126873434.0,1,kdd2010
70,52vEY7f17k,69,2,1126873435.0,0,kdd2010
70,52vEY7f17k,69,3,1126873435.0,0,kdd2010
70,52vEY7f17k,69,4,1126873435.0,0,kdd2010
71,52vEY7f17k,70,5,1126873478.0,1,kdd2010
72,52vEY7f17k,71,5,1126873485.0,1,kdd2010
73,52vEY7f17k,72,5,1126873489.0,1,kdd2010
74,52vEY7f17k,73,5,1126873495.0,1,kdd2010
75,52vEY7f17k,74,12,1126873519.0,0,kdd2010
75,52vEY7f17k,74,13,1126873519.0,0,kdd2010
76,52vEY7f17k,75,8,1126873670.0,1,kdd2010
76,52vEY7f17k,75,9,1126873670.0,1,kdd2010
77,52vEY7f17k,76,2,1126873687.0,1,kdd2010
77,52vEY7f17k,76,14,1126873687.0,1,kdd2010
77,52vEY7f17k,76,4,1126873687.0,1,kdd2010
78,52vEY7f17k,77,15,1126873691.0,0,kdd2010
79,52vEY7f17k,78,15,1126873729.0,1,kdd2010
80,52vEY7f17k,79,12,1126873756.0,1,kdd2010
80,52vEY7f17k,79,13,1126873756.0,1,kdd2010
81,52vEY7f17k,80,8,1126873762.0,1,kdd2010
81,52vEY7f17k,80,9,1126873762.0,1,kdd2010
82,52vEY7f17k,81,2,1126873770.0,1,kdd2010
82,52vEY7f17k,81,14,1126873770.0,1,kdd2010
82,52vEY7f17k,81,4,1126873770.0,1,kdd2010
83,52vEY7f17k,82,16,1126873772.0,1,kdd2010
84,52vEY7f17k,83,16,1126873785.0,1,kdd2010
85,52vEY7f17k,84,17,1126873786.0,1,kdd2010
86,52vEY7f17k,85,16,1126873788.0,1,kdd2010
87,52vEY7f17k,86,16,1126873795.0,1,kdd2010
88,52vEY7f17k,87,17,1126873797.0,1,kdd2010
89,52vEY7f17k,88,10,1126873935.0,1,kdd2010
90,52vEY7f17k,89,10,1126873942.0,1,kdd2010
91,52vEY7f17k,90,1,1126873945.0,1,kdd2010
92,52vEY7f17k,91,2,1126873946.0,1,kdd2010
92,52vEY7f17k,91,3,1126873946.0,1,kdd2010
92,52vEY7f17k,91,4,1126873946.0,1,kdd2010
93,52vEY7f17k,92,5,1126873967.0,1,kdd2010
94,52vEY7f17k,93,5,1126873973.0,1,kdd2010
100,52vEY7f17k,99,5,1126873976.0,0,kdd2010
100,52vEY7f17k,99,18,1126873976.0,0,kdd2010
95,52vEY7f17k,94,12,1126874026.0,1,kdd2010
96,52vEY7f17k,95,8,1126874065.0,1,kdd2010
96,52vEY7f17k,95,9,1126874065.0,1,kdd2010
99,52vEY7f17k,98,2,1126874081.0,0,kdd2010
99,52vEY7f17k,98,14,1126874081.0,0,kdd2010
99,52vEY7f17k,98,4,1126874081.0,0,kdd2010
97,52vEY7f17k,96,12,1126874202.0,1,kdd2010
98,52vEY7f17k,97,8,1126874214.0,1,kdd2010
98,52vEY7f17k,97,9,1126874214.0,1,kdd2010
101,52vEY7f17k,100,5,1126874329.0,1,kdd2010
102,52vEY7f17k,101,15,1126874336.0,1,kdd2010
103,52vEY7f17k,102,15,1126874353.0,1,kdd2010
104,52vEY7f17k,103,16,1126874372.0,1,kdd2010
105,52vEY7f17k,104,16,1126874424.0,1,kdd2010
106,52vEY7f17k,105,17,1126874426.0,1,kdd2010
107,52vEY7f17k,106,16,1126874428.0,1,kdd2010
108,52vEY7f17k,107,16,1126874432.0,1,kdd2010
109,52vEY7f17k,108,17,1126874436.0,1,kdd2010
110,52vEY7f17k,109,19,1126874442.0,0,kdd2010
111,52vEY7f17k,110,10,1126874534.0,1,kdd2010
112,52vEY7f17k,111,1,1126874537.0,1,kdd2010
113,52vEY7f17k,112,20,1126874538.0,0,kdd2010
113,52vEY7f17k,112,2,1126874538.0,0,kdd2010
113,52vEY7f17k,112,3,1126874538.0,0,kdd2010
114,52vEY7f17k,113,5,1126874850.0,1,kdd2010
115,52vEY7f17k,114,5,1126874859.0,1,kdd2010
116,52vEY7f17k,115,20,1126874865.0,1,kdd2010
116,52vEY7f17k,115,2,1126874865.0,1,kdd2010
116,52vEY7f17k,115,6,1126874865.0,1,kdd2010
117,52vEY7f17k,116,5,1126874866.0,1,kdd2010
118,52vEY7f17k,117,5,1126874874.0,1,kdd2010
119,52vEY7f17k,118,20,1126874877.0,1,kdd2010
119,52vEY7f17k,118,2,1126874877.0,1,kdd2010
119,52vEY7f17k,118,6,1126874877.0,1,kdd2010
120,52vEY7f17k,119,15,1126874878.0,1,kdd2010
121,52vEY7f17k,120,15,1126874889.0,1,kdd2010
122,52vEY7f17k,121,16,1126874895.0,1,kdd2010
123,52vEY7f17k,122,16,1126874902.0,1,kdd2010
124,52vEY7f17k,123,17,1126874904.0,1,kdd2010
125,52vEY7f17k,124,16,1126874908.0,1,kdd2010
126,52vEY7f17k,125,16,1126874914.0,1,kdd2010
127,52vEY7f17k,126,17,1126874916.0,1,kdd2010
128,52vEY7f17k,127,15,1126874975.0,0,kdd2010
129,52vEY7f17k,128,10,1126875123.0,1,kdd2010
130,52vEY7f17k,129,10,1126875124.0,1,kdd2010
131,52vEY7f17k,130,1,1126875124.0,1,kdd2010
132,52vEY7f17k,131,5,1127305426.0,0,kdd2010
133,52vEY7f17k,132,5,1127305478.0,1,kdd2010
136,52vEY7f17k,135,5,1127305484.0,0,kdd2010
134,52vEY7f17k,133,20,1127305528.0,0,kdd2010
134,52vEY7f17k,133,3,1127305528.0,0,kdd2010
134,52vEY7f17k,133,21,1127305528.0,0,kdd2010
143,52vEY7f17k,141,20,1127305814.0,0,kdd2010
143,52vEY7f17k,141,21,1127305814.0,0,kdd2010
143,52vEY7f17k,141,14,1127305814.0,0,kdd2010
135,52vEY7f17k,134,5,1127305824.0,1,kdd2010
137,52vEY7f17k,127,15,1127306024.0,0,kdd2010
138,52vEY7f17k,136,15,1127306076.0,1,kdd2010
139,52vEY7f17k,137,13,1127306680.0,0,kdd2010
139,52vEY7f17k,137,12,1127306680.0,0,kdd2010
140,52vEY7f17k,138,8,1127306733.0,1,kdd2010
140,52vEY7f17k,138,9,1127306733.0,1,kdd2010
141,52vEY7f17k,139,12,1127306870.0,1,kdd2010
141,52vEY7f17k,139,13,1127306870.0,1,kdd2010
142,52vEY7f17k,140,8,1127306887.0,1,kdd2010
142,52vEY7f17k,140,9,1127306887.0,1,kdd2010
144,52vEY7f17k,142,12,1127306921.0,1,kdd2010
144,52vEY7f17k,142,13,1127306921.0,1,kdd2010
145,52vEY7f17k,143,8,1127306928.0,1,kdd2010
145,52vEY7f17k,143,9,1127306928.0,1,kdd2010
146,52vEY7f17k,144,20,1127306933.0,0,kdd2010
146,52vEY7f17k,144,21,1127306933.0,0,kdd2010
146,52vEY7f17k,144,14,1127306933.0,0,kdd2010
147,52vEY7f17k,145,16,1127306945.0,1,kdd2010
148,52vEY7f17k,146,16,1127306965.0,0,kdd2010
149,52vEY7f17k,147,17,1127306974.0,1,kdd2010
150,52vEY7f17k,148,16,1127306980.0,1,kdd2010
151,52vEY7f17k,149,16,1127306995.0,0,kdd2010
152,52vEY7f17k,150,17,1127307009.0,1,kdd2010
153,52vEY7f17k,151,10,1127477831.0,1,kdd2010
154,52vEY7f17k,152,10,1127477834.0,1,kdd2010
155,52vEY7f17k,153,1,1127477836.0,1,kdd2010
156,52vEY7f17k,154,2,1127477837.0,1,kdd2010
156,52vEY7f17k,154,22,1127477837.0,1,kdd2010
156,52vEY7f17k,154,4,1127477837.0,1,kdd2010
157,52vEY7f17k,155,5,1127477875.0,1,kdd2010
158,52vEY7f17k,156,5,1127477883.0,0,kdd2010
159,52vEY7f17k,157,5,1127477902.0,1,kdd2010
160,52vEY7f17k,158,5,1127477904.0,1,kdd2010
161,52vEY7f17k,159,12,1127478016.0,1,kdd2010
162,52vEY7f17k,160,9,1127478021.0,0,kdd2010
162,52vEY7f17k,160,23,1127478021.0,0,kdd2010
163,52vEY7f17k,161,9,1127478034.0,0,kdd2010
163,52vEY7f17k,161,23,1127478034.0,0,kdd2010
163,52vEY7f17k,161,24,1127478034.0,0,kdd2010
164,52vEY7f17k,162,2,1127478054.0,1,kdd2010
164,52vEY7f17k,162,25,1127478054.0,1,kdd2010
164,52vEY7f17k,162,4,1127478054.0,1,kdd2010
165,52vEY7f17k,163,12,1127478061.0,1,kdd2010
166,52vEY7f17k,164,9,1127478069.0,0,kdd2010
166,52vEY7f17k,164,23,1127478069.0,0,kdd2010
167,52vEY7f17k,165,9,1127478081.0,1,kdd2010
167,52vEY7f17k,165,23,1127478081.0,1,kdd2010
167,52vEY7f17k,165,24,1127478081.0,1,kdd2010
168,52vEY7f17k,166,2,1127478084.0,1,kdd2010
168,52vEY7f17k,166,25,1127478084.0,1,kdd2010
168,52vEY7f17k,166,4,1127478084.0,1,kdd2010
169,52vEY7f17k,167,15,1127478087.0,1,kdd2010
170,52vEY7f17k,168,15,1127478098.0,1,kdd2010
171,52vEY7f17k,169,16,1127478107.0,1,kdd2010
172,52vEY7f17k,170,16,1127478115.0,1,kdd2010
173,52vEY7f17k,171,17,1127478118.0,1,kdd2010
174,52vEY7f17k,172,16,1127478120.0,1,kdd2010
175,52vEY7f17k,173,16,1127478124.0,1,kdd2010
176,52vEY7f17k,174,17,1127478125.0,1,kdd2010
177,52vEY7f17k,175,19,1127478127.0,0,kdd2010
178,52vEY7f17k,176,10,1127478251.0,0,kdd2010
179,52vEY7f17k,177,10,1127478275.0,1,kdd2010
180,52vEY7f17k,178,1,1127478277.0,1,kdd2010
181,52vEY7f17k,179,20,1127478278.0,0,kdd2010
181,52vEY7f17k,179,2,1127478278.0,0,kdd2010
181,52vEY7f17k,179,22,1127478278.0,0,kdd2010
182,52vEY7f17k,180,5,1127478350.0,1,kdd2010
187,52vEY7f17k,185,20,1127478364.0,0,kdd2010
187,52vEY7f17k,185,2,1127478364.0,0,kdd2010
187,52vEY7f17k,185,25,1127478364.0,0,kdd2010
183,52vEY7f17k,181,5,1127478369.0,1,kdd2010
184,52vEY7f17k,182,5,1127478371.0,1,kdd2010
184,52vEY7f17k,182,18,1127478371.0,1,kdd2010
185,52vEY7f17k,183,12,1127478508.0,1,kdd2010
185,52vEY7f17k,183,13,1127478508.0,1,kdd2010
186,52vEY7f17k,184,9,1127478519.0,1,kdd2010
186,52vEY7f17k,184,23,1127478519.0,1,kdd2010
188,52vEY7f17k,186,15,1127478528.0,1,kdd2010
189,52vEY7f17k,187,15,1127478552.0,1,kdd2010
190,52vEY7f17k,188,16,1127478558.0,1,kdd2010
191,52vEY7f17k,189,16,1127478574.0,1,kdd2010
192,52vEY7f17k,190,17,1127478580.0,1,kdd2010
194,52vEY7f17k,192,16,1127478581.0,0,kdd2010
193,52vEY7f17k,191,16,1127478593.0,1,kdd2010
195,52vEY7f17k,193,17,1127478609.0,1,kdd2010
196,52vEY7f17k,194,19,1127478614.0,0,kdd2010
197,52vEY7f17k,195,10,1127478740.0,1,kdd2010
198,52vEY7f17k,196,1,1127478746.0,1,kdd2010
199,52vEY7f17k,197,20,1127478748.0,1,kdd2010
199,52vEY7f17k,197,2,1127478748.0,1,kdd2010
199,52vEY7f17k,197,3,1127478748.0,1,kdd2010
200,52vEY7f17k,198,5,1127478858.0,1,kdd2010
201,52vEY7f17k,199,5,1127478864.0,1,kdd2010
202,52vEY7f17k,200,5,1127478867.0,1,kdd2010
202,52vEY7f17k,200,18,1127478867.0,1,kdd2010
209,52vEY7f17k,207,20,1127478873.0,0,kdd2010
209,52vEY7f17k,207,2,1127478873.0,0,kdd2010
209,52vEY7f17k,207,14,1127478873.0,0,kdd2010
203,52vEY7f17k,201,5,1127478884.0,1,kdd2010
204,52vEY7f17k,202,12,1127478962.0,1,kdd2010
205,52vEY7f17k,203,8,1127478966.0,1,kdd2010
205,52vEY7f17k,203,9,1127478966.0,1,kdd2010
206,52vEY7f17k,204,20,1127478970.0,1,kdd2010
206,52vEY7f17k,204,2,1127478970.0,1,kdd2010
206,52vEY7f17k,204,14,1127478970.0,1,kdd2010
207,52vEY7f17k,205,12,1127478978.0,1,kdd2010
208,52vEY7f17k,206,8,1127478983.0,1,kdd2010
208,52vEY7f17k,206,9,1127478983.0,1,kdd2010
210,52vEY7f17k,208,15,1127478991.0,1,kdd2010
211,52vEY7f17k,209,15,1127479010.0,1,kdd2010
212,52vEY7f17k,210,16,1127479026.0,1,kdd2010
213,52vEY7f17k,211,16,1127479034.0,1,kdd2010
214,52vEY7f17k,212,16,1127479038.0,1,kdd2010
215,52vEY7f17k,213,17,1127479043.0,1,kdd2010
216,52vEY7f17k,214,16,1127479046.0,1,kdd2010
217,52vEY7f17k,215,17,1127479055.0,1,kdd2010
218,52vEY7f17k,216,19,1127479077.0,0,kdd2010
219,52vEY7f17k,217,10,1127479134.0,0,kdd2010
220,52vEY7f17k,218,10,1127479140.0,1,kdd2010
221,52vEY7f17k,219,1,1127479140.0,1,kdd2010
222,52vEY7f17k,220,2,1127479147.0,1,kdd2010
222,52vEY7f17k,220,3,1127479147.0,1,kdd2010
222,52vEY7f17k,220,4,1127479147.0,1,kdd2010
223,52vEY7f17k,221,5,1127479166.0,1,kdd2010
224,52vEY7f17k,222,5,1127479172.0,1,kdd2010
225,52vEY7f17k,223,5,1127479177.0,1,kdd2010
226,52vEY7f17k,224,5,1127479181.0,0,kdd2010
227,52vEY7f17k,225,12,1127479328.0,0,kdd2010
228,52vEY7f17k,226,8,1127479342.0,0,kdd2010
228,52vEY7f17k,226,9,1127479342.0,0,kdd2010
229,52vEY7f17k,227,2,1127479410.0,1,kdd2010
229,52vEY7f17k,227,14,1127479410.0,1,kdd2010
229,52vEY7f17k,227,4,1127479410.0,1,kdd2010
230,52vEY7f17k,228,12,1127479420.0,1,kdd2010
231,52vEY7f17k,229,8,1127479429.0,1,kdd2010
231,52vEY7f17k,229,9,1127479429.0,1,kdd2010
232,52vEY7f17k,230,2,1127479433.0,1,kdd2010
232,52vEY7f17k,230,14,1127479433.0,1,kdd2010
232,52vEY7f17k,230,4,1127479433.0,1,kdd2010
