dataset,fold_id,src_skill_id,dst_skill_id,relation_type,directed,weight,support_count,source_split,source_fold,support_source,support_interaction_ids_hash,support_question_ids_hash,construction_method,threshold,confidence,created_at
kdd2010,0,93,20,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,95,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,42,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,45,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,27,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,18,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,53,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,19,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,58,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,2,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,17,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,5,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,21,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,22,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,3,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,16,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,48,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,28,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,1,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,10,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,15,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,50,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,26,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,4,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,29,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,24,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,107,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,8,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,36,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,35,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,44,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,9,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,33,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,34,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,14,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,109,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,23,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,13,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,40,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,38,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,11,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,82,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,12,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,31,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,30,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,59,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,57,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,51,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,25,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,94,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,46,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,32,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,37,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,61,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,56,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,103,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,104,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,96,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,97,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,98,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.243581
kdd2010,0,93,101,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,102,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,106,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,105,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,99,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,100,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,63,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,79,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,75,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,78,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,70,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,72,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,81,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,67,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,66,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,65,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,71,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,69,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,68,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,74,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,108,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,39,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,62,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,80,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,64,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,73,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,77,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,43,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,49,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,85,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,110,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,88,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,76,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,93,92,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,60,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,47,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,87,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,83,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,86,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,89,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,90,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,91,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,84,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,52,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,54,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,55,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,41,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,6,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,20,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,95,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,42,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,45,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,27,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,18,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,53,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,19,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,58,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,2,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,17,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,5,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,21,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,22,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,3,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,16,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,48,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,28,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,1,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,10,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,15,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,50,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,26,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,4,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,29,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,24,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,107,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,8,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,36,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,35,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,44,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,9,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,33,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,34,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,14,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,109,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,23,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,13,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,40,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,38,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,11,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,82,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,12,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,31,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,30,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,59,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,57,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,51,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,25,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,94,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,46,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,32,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,37,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,61,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,56,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,103,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,104,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,96,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,97,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,98,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,101,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,102,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,106,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,105,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,99,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,100,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,63,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,79,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,75,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,78,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,70,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,72,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,81,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
kdd2010,0,7,67,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0.0,0.5,2026-05-15T02:23:26.244579
