dataset,fold_id,src_skill_id,dst_skill_id,relation_type,directed,weight,support_count,source_split,source_fold,support_source,support_interaction_ids_hash,support_question_ids_hash,construction_method,threshold,confidence,created_at
kdd2010,0,4,23,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,24,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,25,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,26,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,27,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,28,E_co,False,0.23638877806423034,13,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,29,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,30,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,31,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,32,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,33,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,34,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,35,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,36,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,37,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,38,E_co,False,0.23638877806423034,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,39,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,40,E_co,False,0.23638877806423034,13,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,41,E_co,False,0.23638877806423034,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,42,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,43,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,44,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,45,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,46,E_co,False,0.23638877806423034,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,47,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,48,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,49,E_co,False,0.23638877806423034,7,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,50,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,4,51,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,8,E_co,False,0.05406722127027579,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,9,E_co,False,0.05406722127027579,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,11,E_co,False,0.05406722127027579,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,12,E_co,False,0.05406722127027579,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,13,E_co,False,0.05406722127027579,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,14,E_co,False,0.05406722127027579,16,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,15,E_co,False,0.05406722127027579,16,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,16,E_co,False,0.05406722127027579,16,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,17,E_co,False,0.05406722127027579,16,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,19,E_co,False,0.05406722127027579,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,22,E_co,False,0.05406722127027579,16,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,23,E_co,False,0.05406722127027579,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,24,E_co,False,0.05406722127027579,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,25,E_co,False,0.05406722127027579,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,26,E_co,False,0.05406722127027579,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,27,E_co,False,0.05406722127027579,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,28,E_co,False,0.05406722127027579,13,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,29,E_co,False,0.05406722127027579,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,30,E_co,False,0.05406722127027579,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,31,E_co,False,0.05406722127027579,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,32,E_co,False,0.05406722127027579,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,33,E_co,False,0.05406722127027579,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,34,E_co,False,0.05406722127027579,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,35,E_co,False,0.05406722127027579,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,36,E_co,False,0.05406722127027579,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,37,E_co,False,0.05406722127027579,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,38,E_co,False,0.05406722127027579,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,39,E_co,False,0.05406722127027579,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,40,E_co,False,0.05406722127027579,13,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,41,E_co,False,0.05406722127027579,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,42,E_co,False,0.05406722127027579,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,43,E_co,False,0.05406722127027579,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,44,E_co,False,0.05406722127027579,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,45,E_co,False,0.05406722127027579,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,46,E_co,False,0.05406722127027579,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,47,E_co,False,0.05406722127027579,16,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.344722
kdd2010,0,6,48,E_co,False,0.05406722127027579,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,6,49,E_co,False,0.05406722127027579,7,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,6,50,E_co,False,0.05406722127027579,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,6,51,E_co,False,0.05406722127027579,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,7,19,E_co,False,0.04223276362327278,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,7,27,E_co,False,0.03711766295650259,13,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,7,28,E_co,False,0.031182927436687845,12,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,7,33,E_co,False,0.005865119452398058,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,7,34,E_co,False,0.005865119452398058,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,7,35,E_co,False,0.005865119452398058,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,7,36,E_co,False,0.005865119452398058,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,7,38,E_co,False,0.015915455305899363,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,7,41,E_co,False,0.1112256351102244,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,7,42,E_co,False,0.03711766295650259,13,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,7,49,E_co,False,0.1112256351102244,7,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,9,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,11,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,12,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,13,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,14,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,15,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,16,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,17,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,18,E_co,False,0.05406722127027579,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,19,E_co,False,0.16739590657727882,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,21,E_co,False,0.1112256351102244,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,22,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,23,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,24,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,25,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,26,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,27,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,28,E_co,False,0.23638877806423034,13,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,29,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,30,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,31,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,32,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,33,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,34,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,35,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,36,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,37,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,38,E_co,False,0.23638877806423034,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,39,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,40,E_co,False,0.23638877806423034,13,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,41,E_co,False,0.23638877806423034,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,42,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,43,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,44,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,45,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,46,E_co,False,0.23638877806423034,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,47,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,48,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,49,E_co,False,0.23638877806423034,7,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,50,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,8,51,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,11,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,12,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,13,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,14,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,15,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,16,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,17,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,18,E_co,False,0.05406722127027579,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,19,E_co,False,0.16739590657727882,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,21,E_co,False,0.1112256351102244,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,22,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,23,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,24,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,25,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,26,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,27,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,28,E_co,False,0.23638877806423034,13,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,29,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,30,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,31,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,32,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,33,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,34,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,35,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,36,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,37,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,38,E_co,False,0.23638877806423034,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,39,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,40,E_co,False,0.23638877806423034,13,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,41,E_co,False,0.23638877806423034,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,42,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,43,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,44,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,45,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,46,E_co,False,0.23638877806423034,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,47,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,48,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,49,E_co,False,0.23638877806423034,7,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,50,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,9,51,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,12,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,13,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,14,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,15,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,16,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,17,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,18,E_co,False,0.05406722127027579,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,19,E_co,False,0.16739590657727882,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,21,E_co,False,0.1112256351102244,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,22,E_co,False,0.17185025692665923,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,23,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,24,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,25,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,26,E_co,False,0.23638877806423034,15,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,27,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,28,E_co,False,0.23638877806423034,13,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,29,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,30,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,31,E_co,False,0.23638877806423034,14,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,32,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,33,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,34,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,35,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,36,E_co,False,0.23638877806423034,10,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,37,E_co,False,0.23638877806423034,8,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,38,E_co,False,0.23638877806423034,11,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
kdd2010,0,11,39,E_co,False,0.23638877806423034,9,train,0,train,hash,hash,pmi,0,1.0,2026-05-12T11:14:40.345230
