dataset,fold_id,src_skill_id,dst_skill_id,relation_type,directed,weight,support_count,source_split,source_fold,support_source,support_interaction_ids_hash,support_question_ids_hash,construction_method,threshold,confidence,created_at
kdd2010,0,11,27,E_sim,False,0.14453125,148,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.272793
kdd2010,0,12,13,E_sim,False,0.2271592611083375,455,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.276330
kdd2010,0,14,20,E_sim,False,0.112707182320442,102,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.282994
kdd2010,0,14,21,E_sim,False,0.13333333333333333,78,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.282994
kdd2010,0,20,21,E_sim,False,0.4709976798143852,406,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.289112
kdd2010,0,20,47,E_sim,False,0.19427890345649582,163,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.289112
kdd2010,0,21,47,E_sim,False,0.1384083044982699,80,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.289112
kdd2010,0,21,60,E_sim,False,0.125531914893617,59,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.289112
kdd2010,0,28,41,E_sim,False,0.30755395683453235,171,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.299299
kdd2010,0,29,32,E_sim,False,0.19753086419753085,16,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.299299
kdd2010,0,29,42,E_sim,False,0.10309278350515463,10,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.299299
kdd2010,0,29,44,E_sim,False,0.14705882352941177,10,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.299299
kdd2010,0,29,50,E_sim,False,0.10810810810810811,8,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.299299
kdd2010,0,29,54,E_sim,False,0.1875,12,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.299299
kdd2010,0,32,42,E_sim,False,0.11764705882352941,8,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.302396
kdd2010,0,32,43,E_sim,False,0.22857142857142856,8,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.302396
kdd2010,0,32,44,E_sim,False,0.2702702702702703,10,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.302396
kdd2010,0,42,44,E_sim,False,0.14,7,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.305951
kdd2010,0,42,53,E_sim,False,0.46511627906976744,20,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.305951
kdd2010,0,43,44,E_sim,False,0.2,4,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.305951
kdd2010,0,46,86,E_sim,False,0.5283018867924528,28,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.305951
kdd2010,0,64,65,E_sim,False,0.13513513513513514,5,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,64,66,E_sim,False,0.16216216216216217,6,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,64,76,E_sim,False,0.16363636363636364,9,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,64,82,E_sim,False,0.1388888888888889,5,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,65,71,E_sim,False,0.12,3,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,66,71,E_sim,False,0.11538461538461539,3,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,68,69,E_sim,False,0.2,3,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,68,70,E_sim,False,0.25,5,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,68,73,E_sim,False,0.14285714285714285,2,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,68,74,E_sim,False,0.4117647058823529,7,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,68,79,E_sim,False,0.26666666666666666,4,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,68,80,E_sim,False,0.13333333333333333,2,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,69,70,E_sim,False,0.1875,3,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,69,72,E_sim,False,0.1875,3,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,69,74,E_sim,False,0.2,3,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,70,72,E_sim,False,0.4444444444444444,8,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,70,79,E_sim,False,0.25,4,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,70,80,E_sim,False,0.2,3,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,71,76,E_sim,False,0.13636363636363635,6,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,72,73,E_sim,False,0.13333333333333333,2,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,72,74,E_sim,False,0.25,5,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,72,79,E_sim,False,0.17647058823529413,3,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,72,80,E_sim,False,0.2,3,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,73,74,E_sim,False,0.23076923076923078,3,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.308531
kdd2010,0,74,79,E_sim,False,0.1875,3,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.313130
kdd2010,0,74,80,E_sim,False,0.13333333333333333,2,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.313130
kdd2010,0,75,76,E_sim,False,0.11864406779661017,7,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.313130
kdd2010,0,75,77,E_sim,False,0.24324324324324326,9,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.313130
kdd2010,0,75,78,E_sim,False,0.23684210526315788,9,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.313130
kdd2010,0,75,94,E_sim,False,0.10526315789473684,4,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.313130
kdd2010,0,76,81,E_sim,False,0.18604651162790697,8,train,0,train,hash,hash,jaccard,0.1,1.0,2026-05-12T11:14:40.313130
