question_id,skill_id,source,source_version,is_train_only
20818,9,provided_static,1,False
2664,31,provided_static,1,False
14690,52,provided_static,1,False
13555,2,provided_static,1,False
8176,12,provided_static,1,False
6957,11,provided_static,1,False
426,26,provided_static,1,False
14887,55,provided_static,1,False
11354,26,provided_static,1,False
14032,20,provided_static,1,False
20671,51,provided_static,1,False
12430,8,provided_static,1,False
16454,4,provided_static,1,False
20586,20,provided_static,1,False
15742,9,provided_static,1,False
6726,26,provided_static,1,False
14294,2,provided_static,1,False
21810,24,provided_static,1,False
17300,31,provided_static,1,False
8103,30,provided_static,1,False
14849,11,provided_static,1,False
4312,20,provided_static,1,False
20440,30,provided_static,1,False
7426,25,provided_static,1,False
17821,8,provided_static,1,False
54,2,provided_static,1,False
19153,23,provided_static,1,False
2552,31,provided_static,1,False
12669,5,provided_static,1,False
21332,9,provided_static,1,False
12467,60,provided_static,1,False
8410,92,provided_static,1,False
20952,28,provided_static,1,False
21139,2,provided_static,1,False
6395,106,provided_static,1,False
15247,28,provided_static,1,False
18346,8,provided_static,1,False
20066,12,provided_static,1,False
9665,35,provided_static,1,False
18773,13,provided_static,1,False
8596,5,provided_static,1,False
16672,9,provided_static,1,False
16976,12,provided_static,1,False
16984,26,provided_static,1,False
19252,51,provided_static,1,False
15351,52,provided_static,1,False
16545,11,provided_static,1,False
15529,47,provided_static,1,False
15269,23,provided_static,1,False
10569,9,provided_static,1,False
3825,20,provided_static,1,False
15497,9,provided_static,1,False
19926,26,provided_static,1,False
14451,28,provided_static,1,False
7601,12,provided_static,1,False
3943,81,provided_static,1,False
14842,4,provided_static,1,False
17746,11,provided_static,1,False
19123,9,provided_static,1,False
1631,5,provided_static,1,False
6091,5,provided_static,1,False
20832,26,provided_static,1,False
7638,12,provided_static,1,False
18711,8,provided_static,1,False
21178,27,provided_static,1,False
9828,2,provided_static,1,False
16711,9,provided_static,1,False
1451,27,provided_static,1,False
16788,31,provided_static,1,False
14959,20,provided_static,1,False
10256,102,provided_static,1,False
12245,11,provided_static,1,False
6613,28,provided_static,1,False
17073,41,provided_static,1,False
3504,13,provided_static,1,False
20305,8,provided_static,1,False
18023,38,provided_static,1,False
49,9,provided_static,1,False
7407,9,provided_static,1,False
21476,23,provided_static,1,False
17380,51,provided_static,1,False
5588,47,provided_static,1,False
18508,27,provided_static,1,False
2821,1,provided_static,1,False
13054,11,provided_static,1,False
8406,27,provided_static,1,False
10522,5,provided_static,1,False
5447,27,provided_static,1,False
13513,2,provided_static,1,False
13879,2,provided_static,1,False
8667,5,provided_static,1,False
591,35,provided_static,1,False
4957,5,provided_static,1,False
19461,71,provided_static,1,False
20243,28,provided_static,1,False
8174,8,provided_static,1,False
7421,5,provided_static,1,False
11431,9,provided_static,1,False
11897,55,provided_static,1,False
15605,12,provided_static,1,False
16522,11,provided_static,1,False
5496,32,provided_static,1,False
13759,8,provided_static,1,False
14803,9,provided_static,1,False
16614,30,provided_static,1,False
14966,21,provided_static,1,False
21458,12,provided_static,1,False
14311,11,provided_static,1,False
2415,11,provided_static,1,False
9348,13,provided_static,1,False
6753,12,provided_static,1,False
18920,28,provided_static,1,False
13140,11,provided_static,1,False
21849,9,provided_static,1,False
14280,12,provided_static,1,False
9923,4,provided_static,1,False
19369,23,provided_static,1,False
5712,51,provided_static,1,False
6153,97,provided_static,1,False
21474,13,provided_static,1,False
7921,9,provided_static,1,False
8118,51,provided_static,1,False
3183,2,provided_static,1,False
21187,27,provided_static,1,False
14049,47,provided_static,1,False
15750,26,provided_static,1,False
14017,26,provided_static,1,False
16925,9,provided_static,1,False
20400,9,provided_static,1,False
5856,5,provided_static,1,False
15766,9,provided_static,1,False
11054,11,provided_static,1,False
17621,28,provided_static,1,False
8471,85,provided_static,1,False
16582,26,provided_static,1,False
11415,13,provided_static,1,False
18287,12,provided_static,1,False
20698,8,provided_static,1,False
7222,12,provided_static,1,False
13682,41,provided_static,1,False
15241,28,provided_static,1,False
399,12,provided_static,1,False
12594,23,provided_static,1,False
12019,8,provided_static,1,False
11404,2,provided_static,1,False
3743,12,provided_static,1,False
17133,9,provided_static,1,False
21519,12,provided_static,1,False
14654,1,provided_static,1,False
4805,23,provided_static,1,False
11857,26,provided_static,1,False
13871,5,provided_static,1,False
3683,2,provided_static,1,False
4133,23,provided_static,1,False
9082,2,provided_static,1,False
3662,20,provided_static,1,False
12582,38,provided_static,1,False
18177,12,provided_static,1,False
10515,25,provided_static,1,False
373,5,provided_static,1,False
3234,26,provided_static,1,False
1761,26,provided_static,1,False
21808,23,provided_static,1,False
21030,55,provided_static,1,False
4014,51,provided_static,1,False
1705,16,provided_static,1,False
20658,12,provided_static,1,False
15547,12,provided_static,1,False
1233,38,provided_static,1,False
21916,55,provided_static,1,False
21958,26,provided_static,1,False
9374,31,provided_static,1,False
7805,12,provided_static,1,False
14997,21,provided_static,1,False
1983,12,provided_static,1,False
3893,67,provided_static,1,False
14988,21,provided_static,1,False
602,17,provided_static,1,False
11561,1,provided_static,1,False
12465,5,provided_static,1,False
13424,7,provided_static,1,False
393,24,provided_static,1,False
21010,11,provided_static,1,False
13962,9,provided_static,1,False
568,33,provided_static,1,False
21135,3,provided_static,1,False
6754,30,provided_static,1,False
8431,92,provided_static,1,False
18702,8,provided_static,1,False
21102,9,provided_static,1,False
19144,31,provided_static,1,False
12642,4,provided_static,1,False
11975,47,provided_static,1,False
20778,2,provided_static,1,False
21803,9,provided_static,1,False
911,31,provided_static,1,False
5623,34,provided_static,1,False
8725,5,provided_static,1,False
21952,12,provided_static,1,False
8183,8,provided_static,1,False
7787,12,provided_static,1,False
2249,26,provided_static,1,False
14838,5,provided_static,1,False
12301,30,provided_static,1,False
7974,12,provided_static,1,False
8576,91,provided_static,1,False
523,28,provided_static,1,False
7767,8,provided_static,1,False
15415,31,provided_static,1,False
10289,97,provided_static,1,False
14602,5,provided_static,1,False
9355,31,provided_static,1,False
8057,9,provided_static,1,False
18345,30,provided_static,1,False
16679,9,provided_static,1,False
2408,12,provided_static,1,False
19149,12,provided_static,1,False
3576,9,provided_static,1,False
7964,12,provided_static,1,False
25,7,provided_static,1,False
20424,11,provided_static,1,False
18210,9,provided_static,1,False
12470,20,provided_static,1,False
551,16,provided_static,1,False
6250,98,provided_static,1,False
11562,5,provided_static,1,False
2832,15,provided_static,1,False
6363,100,provided_static,1,False
21212,26,provided_static,1,False
15518,8,provided_static,1,False
2412,11,provided_static,1,False
123,17,provided_static,1,False
5906,16,provided_static,1,False
1939,30,provided_static,1,False
10512,25,provided_static,1,False
6655,26,provided_static,1,False
7408,23,provided_static,1,False
9824,20,provided_static,1,False
7585,13,provided_static,1,False
11872,11,provided_static,1,False
20164,12,provided_static,1,False
3700,9,provided_static,1,False
21762,28,provided_static,1,False
8523,15,provided_static,1,False
21328,31,provided_static,1,False
7006,11,provided_static,1,False
7075,5,provided_static,1,False
9043,19,provided_static,1,False
20048,9,provided_static,1,False
11434,12,provided_static,1,False
15457,55,provided_static,1,False
16361,40,provided_static,1,False
15195,28,provided_static,1,False
20107,9,provided_static,1,False
16957,11,provided_static,1,False
9644,23,provided_static,1,False
6220,104,provided_static,1,False
5549,14,provided_static,1,False
17446,12,provided_static,1,False
10388,9,provided_static,1,False
3278,9,provided_static,1,False
11859,52,provided_static,1,False
18142,20,provided_static,1,False
21768,28,provided_static,1,False
13387,92,provided_static,1,False
7549,26,provided_static,1,False
62,2,provided_static,1,False
10440,12,provided_static,1,False
3853,20,provided_static,1,False
21481,56,provided_static,1,False
18899,28,provided_static,1,False
4025,20,provided_static,1,False
2182,8,provided_static,1,False
13136,30,provided_static,1,False
3867,9,provided_static,1,False
12619,8,provided_static,1,False
13599,20,provided_static,1,False
4896,8,provided_static,1,False
9519,9,provided_static,1,False
7410,10,provided_static,1,False
11375,9,provided_static,1,False
5523,9,provided_static,1,False
6551,99,provided_static,1,False
2874,8,provided_static,1,False
13667,55,provided_static,1,False
3193,9,provided_static,1,False
15861,26,provided_static,1,False
12121,26,provided_static,1,False
19091,12,provided_static,1,False
19411,47,provided_static,1,False
6257,103,provided_static,1,False
18194,51,provided_static,1,False
20471,12,provided_static,1,False
5131,9,provided_static,1,False
9602,9,provided_static,1,False
8425,90,provided_static,1,False
5148,5,provided_static,1,False
7973,5,provided_static,1,False
7777,9,provided_static,1,False
21274,59,provided_static,1,False
11467,7,provided_static,1,False
5808,17,provided_static,1,False
3759,1,provided_static,1,False
18127,9,provided_static,1,False
14967,21,provided_static,1,False
1256,9,provided_static,1,False
20353,40,provided_static,1,False
7600,11,provided_static,1,False
8367,27,provided_static,1,False
12795,19,provided_static,1,False
18644,13,provided_static,1,False
19712,41,provided_static,1,False
9676,8,provided_static,1,False
4858,9,provided_static,1,False
17501,12,provided_static,1,False
5893,5,provided_static,1,False
6288,103,provided_static,1,False
7665,23,provided_static,1,False
470,28,provided_static,1,False
19304,31,provided_static,1,False
15330,4,provided_static,1,False
2695,12,provided_static,1,False
20049,12,provided_static,1,False
6827,13,provided_static,1,False
7912,51,provided_static,1,False
17034,30,provided_static,1,False
20097,9,provided_static,1,False
4998,23,provided_static,1,False
16856,28,provided_static,1,False
20,5,provided_static,1,False
18775,12,provided_static,1,False
19103,11,provided_static,1,False
206,9,provided_static,1,False
12025,9,provided_static,1,False
7457,9,provided_static,1,False
17495,51,provided_static,1,False
18054,39,provided_static,1,False
4997,13,provided_static,1,False
17248,40,provided_static,1,False
2011,30,provided_static,1,False
19078,39,provided_static,1,False
3920,75,provided_static,1,False
4594,19,provided_static,1,False
7350,4,provided_static,1,False
7855,9,provided_static,1,False
7711,12,provided_static,1,False
13633,26,provided_static,1,False
17753,26,provided_static,1,False
9518,12,provided_static,1,False
15270,9,provided_static,1,False
18689,30,provided_static,1,False
20543,12,provided_static,1,False
193,17,provided_static,1,False
9430,23,provided_static,1,False
21502,39,provided_static,1,False
1455,52,provided_static,1,False
11437,12,provided_static,1,False
19520,9,provided_static,1,False
7391,10,provided_static,1,False
15839,30,provided_static,1,False
1045,14,provided_static,1,False
9354,8,provided_static,1,False
12184,9,provided_static,1,False
2038,11,provided_static,1,False
11249,5,provided_static,1,False
3786,1,provided_static,1,False
8041,8,provided_static,1,False
11477,20,provided_static,1,False
1562,26,provided_static,1,False
18865,28,provided_static,1,False
8975,2,provided_static,1,False
3295,21,provided_static,1,False
6863,12,provided_static,1,False
9462,9,provided_static,1,False
18755,12,provided_static,1,False
12170,56,provided_static,1,False
7885,9,provided_static,1,False
7289,9,provided_static,1,False
20187,23,provided_static,1,False
19474,9,provided_static,1,False
6115,14,provided_static,1,False
3381,2,provided_static,1,False
1220,20,provided_static,1,False
4719,27,provided_static,1,False
11651,15,provided_static,1,False
16237,47,provided_static,1,False
10650,92,provided_static,1,False
6317,98,provided_static,1,False
7436,21,provided_static,1,False
21032,41,provided_static,1,False
7450,64,provided_static,1,False
19687,41,provided_static,1,False
1071,5,provided_static,1,False
10779,47,provided_static,1,False
5286,20,provided_static,1,False
16395,12,provided_static,1,False
14382,19,provided_static,1,False
16966,31,provided_static,1,False
98,2,provided_static,1,False
8121,9,provided_static,1,False
16179,12,provided_static,1,False
9133,12,provided_static,1,False
9843,9,provided_static,1,False
1135,20,provided_static,1,False
10352,12,provided_static,1,False
17835,59,provided_static,1,False
10837,10,provided_static,1,False
10227,102,provided_static,1,False
20062,28,provided_static,1,False
1138,21,provided_static,1,False
402,8,provided_static,1,False
14193,42,provided_static,1,False
4056,5,provided_static,1,False
9074,12,provided_static,1,False
14720,55,provided_static,1,False
11172,12,provided_static,1,False
12957,30,provided_static,1,False
16956,26,provided_static,1,False
16333,41,provided_static,1,False
5774,15,provided_static,1,False
22173,8,provided_static,1,False
11068,11,provided_static,1,False
8789,14,provided_static,1,False
14475,28,provided_static,1,False
1359,29,provided_static,1,False
8311,51,provided_static,1,False
13996,9,provided_static,1,False
19749,41,provided_static,1,False
2171,13,provided_static,1,False
2118,26,provided_static,1,False
10431,9,provided_static,1,False
12605,9,provided_static,1,False
2502,31,provided_static,1,False
5132,2,provided_static,1,False
16280,52,provided_static,1,False
4906,9,provided_static,1,False
156,5,provided_static,1,False
1204,11,provided_static,1,False
4384,19,provided_static,1,False
6589,26,provided_static,1,False
21223,26,provided_static,1,False
16773,56,provided_static,1,False
1970,9,provided_static,1,False
8762,10,provided_static,1,False
5702,5,provided_static,1,False
14938,12,provided_static,1,False
13451,21,provided_static,1,False
8074,26,provided_static,1,False
1911,23,provided_static,1,False
20775,20,provided_static,1,False
6435,101,provided_static,1,False
20284,38,provided_static,1,False
5323,67,provided_static,1,False
11566,7,provided_static,1,False
13049,11,provided_static,1,False
5306,67,provided_static,1,False
6569,98,provided_static,1,False
4492,89,provided_static,1,False
21568,11,provided_static,1,False
14244,10,provided_static,1,False
9327,8,provided_static,1,False
20145,31,provided_static,1,False
14393,12,provided_static,1,False
11752,12,provided_static,1,False
19701,55,provided_static,1,False
20794,9,provided_static,1,False
9273,8,provided_static,1,False
80,8,provided_static,1,False
1874,1,provided_static,1,False
1068,46,provided_static,1,False
4326,17,provided_static,1,False
2711,20,provided_static,1,False
20441,8,provided_static,1,False
9584,85,provided_static,1,False
18788,12,provided_static,1,False
16332,52,provided_static,1,False
604,34,provided_static,1,False
7506,9,provided_static,1,False
14799,9,provided_static,1,False
5152,12,provided_static,1,False
20869,9,provided_static,1,False
10239,100,provided_static,1,False
20769,61,provided_static,1,False
22025,9,provided_static,1,False
165,24,provided_static,1,False
4329,85,provided_static,1,False
12931,23,provided_static,1,False
6967,46,provided_static,1,False
8030,11,provided_static,1,False
6004,2,provided_static,1,False
22042,12,provided_static,1,False
4880,24,provided_static,1,False
8181,23,provided_static,1,False
19541,4,provided_static,1,False
17243,38,provided_static,1,False
7211,12,provided_static,1,False
3921,78,provided_static,1,False
19849,11,provided_static,1,False
9930,20,provided_static,1,False
8788,9,provided_static,1,False
53,1,provided_static,1,False
4060,9,provided_static,1,False
10404,31,provided_static,1,False
22101,26,provided_static,1,False
5907,17,provided_static,1,False
2644,59,provided_static,1,False
11767,8,provided_static,1,False
11137,40,provided_static,1,False
3841,12,provided_static,1,False
16371,28,provided_static,1,False
10014,98,provided_static,1,False
21156,6,provided_static,1,False
9563,12,provided_static,1,False
11716,27,provided_static,1,False
12364,13,provided_static,1,False
19688,27,provided_static,1,False
21162,52,provided_static,1,False
575,20,provided_static,1,False
8560,85,provided_static,1,False
16971,30,provided_static,1,False
15272,8,provided_static,1,False
19110,38,provided_static,1,False
199,5,provided_static,1,False
2425,31,provided_static,1,False
6247,103,provided_static,1,False
6905,26,provided_static,1,False
8766,5,provided_static,1,False
21137,2,provided_static,1,False
7729,12,provided_static,1,False
19532,16,provided_static,1,False
4901,9,provided_static,1,False
18060,39,provided_static,1,False
1050,3,provided_static,1,False
9645,12,provided_static,1,False
15709,12,provided_static,1,False
17176,11,provided_static,1,False
2195,12,provided_static,1,False
13987,26,provided_static,1,False
18091,9,provided_static,1,False
18852,30,provided_static,1,False
595,4,provided_static,1,False
3065,9,provided_static,1,False
1981,31,provided_static,1,False
20668,9,provided_static,1,False
3420,9,provided_static,1,False
859,11,provided_static,1,False
14660,21,provided_static,1,False
17973,9,provided_static,1,False
10661,16,provided_static,1,False
5203,23,provided_static,1,False
5546,63,provided_static,1,False
8684,12,provided_static,1,False
16449,8,provided_static,1,False
7884,13,provided_static,1,False
979,9,provided_static,1,False
9897,6,provided_static,1,False
17811,9,provided_static,1,False
13298,13,provided_static,1,False
16192,23,provided_static,1,False
12805,9,provided_static,1,False
9426,60,provided_static,1,False
8665,20,provided_static,1,False
21292,26,provided_static,1,False
21460,13,provided_static,1,False
8346,19,provided_static,1,False
8711,14,provided_static,1,False
5249,28,provided_static,1,False
16575,9,provided_static,1,False
16709,12,provided_static,1,False
4747,41,provided_static,1,False
13589,5,provided_static,1,False
14944,18,provided_static,1,False
15744,23,provided_static,1,False
20934,51,provided_static,1,False
21069,27,provided_static,1,False
17165,30,provided_static,1,False
21765,41,provided_static,1,False
17742,52,provided_static,1,False
8676,10,provided_static,1,False
8585,46,provided_static,1,False
6835,8,provided_static,1,False
20349,40,provided_static,1,False
11319,26,provided_static,1,False
6143,97,provided_static,1,False
17485,51,provided_static,1,False
13476,10,provided_static,1,False
10448,30,provided_static,1,False
13677,52,provided_static,1,False
5902,15,provided_static,1,False
11935,13,provided_static,1,False
15349,11,provided_static,1,False
21480,23,provided_static,1,False
17168,31,provided_static,1,False
13416,18,provided_static,1,False
16671,4,provided_static,1,False
990,30,provided_static,1,False
2870,8,provided_static,1,False
18604,26,provided_static,1,False
4088,15,provided_static,1,False
5549,4,provided_static,1,False
20983,7,provided_static,1,False
15690,13,provided_static,1,False
3856,10,provided_static,1,False
4148,18,provided_static,1,False
5103,20,provided_static,1,False
4632,20,provided_static,1,False
3744,9,provided_static,1,False
19261,8,provided_static,1,False
2117,12,provided_static,1,False
3199,9,provided_static,1,False
3674,13,provided_static,1,False
13413,20,provided_static,1,False
15477,31,provided_static,1,False
7105,9,provided_static,1,False
21919,9,provided_static,1,False
13600,21,provided_static,1,False
21398,9,provided_static,1,False
18081,11,provided_static,1,False
5061,5,provided_static,1,False
17032,39,provided_static,1,False
10741,5,provided_static,1,False
1965,8,provided_static,1,False
19224,11,provided_static,1,False
21555,12,provided_static,1,False
1712,9,provided_static,1,False
12894,9,provided_static,1,False
13763,31,provided_static,1,False
11415,9,provided_static,1,False
127,15,provided_static,1,False
12762,26,provided_static,1,False
15313,4,provided_static,1,False
15059,15,provided_static,1,False
7404,5,provided_static,1,False
19136,30,provided_static,1,False
6542,101,provided_static,1,False
4922,20,provided_static,1,False
10125,97,provided_static,1,False
6767,12,provided_static,1,False
17160,23,provided_static,1,False
16185,7,provided_static,1,False
10699,8,provided_static,1,False
8199,12,provided_static,1,False
5613,1,provided_static,1,False
13588,1,provided_static,1,False
10496,8,provided_static,1,False
6716,11,provided_static,1,False
12109,8,provided_static,1,False
11199,5,provided_static,1,False
11256,1,provided_static,1,False
2566,26,provided_static,1,False
1150,2,provided_static,1,False
1075,10,provided_static,1,False
876,23,provided_static,1,False
12633,9,provided_static,1,False
2976,9,provided_static,1,False
589,33,provided_static,1,False
19441,67,provided_static,1,False
20876,23,provided_static,1,False
1764,28,provided_static,1,False
5518,2,provided_static,1,False
12474,60,provided_static,1,False
13475,2,provided_static,1,False
4635,87,provided_static,1,False
18288,8,provided_static,1,False
1824,23,provided_static,1,False
12392,30,provided_static,1,False
69,3,provided_static,1,False
21792,9,provided_static,1,False
9036,16,provided_static,1,False
1919,9,provided_static,1,False
2690,11,provided_static,1,False
17707,5,provided_static,1,False
1389,29,provided_static,1,False
11994,12,provided_static,1,False
12533,41,provided_static,1,False
9394,51,provided_static,1,False
12225,12,provided_static,1,False
17560,20,provided_static,1,False
5577,2,provided_static,1,False
4661,87,provided_static,1,False
17675,28,provided_static,1,False
17399,9,provided_static,1,False
1302,28,provided_static,1,False
19253,9,provided_static,1,False
9186,22,provided_static,1,False
19197,9,provided_static,1,False
10525,2,provided_static,1,False
14375,12,provided_static,1,False
14474,9,provided_static,1,False
2135,9,provided_static,1,False
10526,2,provided_static,1,False
21936,31,provided_static,1,False
16105,38,provided_static,1,False
5111,14,provided_static,1,False
19166,26,provided_static,1,False
3267,21,provided_static,1,False
4146,22,provided_static,1,False
9649,21,provided_static,1,False
713,12,provided_static,1,False
9586,16,provided_static,1,False
10209,97,provided_static,1,False
11532,17,provided_static,1,False
15268,30,provided_static,1,False
20522,49,provided_static,1,False
8032,30,provided_static,1,False
13549,5,provided_static,1,False
12475,20,provided_static,1,False
20759,8,provided_static,1,False
7561,30,provided_static,1,False
12074,28,provided_static,1,False
18621,52,provided_static,1,False
15445,9,provided_static,1,False
6112,95,provided_static,1,False
21214,12,provided_static,1,False
6641,9,provided_static,1,False
15398,23,provided_static,1,False
2382,29,provided_static,1,False
311,5,provided_static,1,False
17994,30,provided_static,1,False
4668,90,provided_static,1,False
18332,51,provided_static,1,False
11794,1,provided_static,1,False
13324,9,provided_static,1,False
14121,5,provided_static,1,False
1294,42,provided_static,1,False
7420,5,provided_static,1,False
16619,23,provided_static,1,False
2710,20,provided_static,1,False
16256,7,provided_static,1,False
10205,98,provided_static,1,False
16349,12,provided_static,1,False
22077,9,provided_static,1,False
18734,12,provided_static,1,False
11538,10,provided_static,1,False
6699,38,provided_static,1,False
11475,7,provided_static,1,False
19721,12,provided_static,1,False
6643,23,provided_static,1,False
6560,106,provided_static,1,False
4836,9,provided_static,1,False
7108,12,provided_static,1,False
13768,28,provided_static,1,False
20261,9,provided_static,1,False
21257,55,provided_static,1,False
9127,12,provided_static,1,False
2236,9,provided_static,1,False
20278,12,provided_static,1,False
5432,89,provided_static,1,False
10011,99,provided_static,1,False
6877,11,provided_static,1,False
19565,19,provided_static,1,False
17869,8,provided_static,1,False
9869,3,provided_static,1,False
4534,27,provided_static,1,False
5204,28,provided_static,1,False
22246,23,provided_static,1,False
506,26,provided_static,1,False
11150,28,provided_static,1,False
21028,26,provided_static,1,False
8917,51,provided_static,1,False
10482,23,provided_static,1,False
13191,2,provided_static,1,False
17849,12,provided_static,1,False
2751,9,provided_static,1,False
10118,100,provided_static,1,False
8742,2,provided_static,1,False
13396,92,provided_static,1,False
13796,8,provided_static,1,False
11065,52,provided_static,1,False
5677,3,provided_static,1,False
13482,60,provided_static,1,False
1667,20,provided_static,1,False
6808,26,provided_static,1,False
14841,25,provided_static,1,False
17051,39,provided_static,1,False
2613,8,provided_static,1,False
2895,26,provided_static,1,False
7024,38,provided_static,1,False
7632,13,provided_static,1,False
10185,97,provided_static,1,False
18659,9,provided_static,1,False
4047,17,provided_static,1,False
9238,2,provided_static,1,False
9299,31,provided_static,1,False
7657,11,provided_static,1,False
16524,26,provided_static,1,False
11291,2,provided_static,1,False
9209,5,provided_static,1,False
10237,106,provided_static,1,False
18747,12,provided_static,1,False
14349,9,provided_static,1,False
15538,9,provided_static,1,False
21053,55,provided_static,1,False
13424,20,provided_static,1,False
14398,9,provided_static,1,False
4497,92,provided_static,1,False
6518,97,provided_static,1,False
6697,12,provided_static,1,False
19246,12,provided_static,1,False
15345,26,provided_static,1,False
12959,31,provided_static,1,False
3197,8,provided_static,1,False
43,4,provided_static,1,False
4573,84,provided_static,1,False
14647,15,provided_static,1,False
21638,26,provided_static,1,False
926,13,provided_static,1,False
13435,21,provided_static,1,False
5272,23,provided_static,1,False
7615,26,provided_static,1,False
17870,28,provided_static,1,False
13389,88,provided_static,1,False
14863,52,provided_static,1,False
4721,11,provided_static,1,False
9753,61,provided_static,1,False
3246,2,provided_static,1,False
21222,13,provided_static,1,False
20874,59,provided_static,1,False
7695,11,provided_static,1,False
11268,10,provided_static,1,False
20382,12,provided_static,1,False
8850,17,provided_static,1,False
20768,61,provided_static,1,False
4960,16,provided_static,1,False
15942,12,provided_static,1,False
2464,8,provided_static,1,False
6744,39,provided_static,1,False
17797,30,provided_static,1,False
16904,12,provided_static,1,False
7398,8,provided_static,1,False
2985,11,provided_static,1,False
2285,8,provided_static,1,False
16206,7,provided_static,1,False
7521,30,provided_static,1,False
7816,12,provided_static,1,False
16265,19,provided_static,1,False
4026,18,provided_static,1,False
16855,8,provided_static,1,False
17637,55,provided_static,1,False
17995,11,provided_static,1,False
20126,31,provided_static,1,False
9081,4,provided_static,1,False
12565,12,provided_static,1,False
14222,12,provided_static,1,False
9393,9,provided_static,1,False
21148,10,provided_static,1,False
19223,12,provided_static,1,False
16613,12,provided_static,1,False
6605,9,provided_static,1,False
11943,9,provided_static,1,False
12691,11,provided_static,1,False
20212,9,provided_static,1,False
3930,66,provided_static,1,False
7271,8,provided_static,1,False
16954,26,provided_static,1,False
535,3,provided_static,1,False
19280,26,provided_static,1,False
19660,26,provided_static,1,False
21664,5,provided_static,1,False
21756,28,provided_static,1,False
2394,31,provided_static,1,False
15380,27,provided_static,1,False
22211,23,provided_static,1,False
3501,30,provided_static,1,False
8444,92,provided_static,1,False
17928,8,provided_static,1,False
115,2,provided_static,1,False
11452,10,provided_static,1,False
6062,16,provided_static,1,False
17854,13,provided_static,1,False
653,34,provided_static,1,False
9455,23,provided_static,1,False
3173,9,provided_static,1,False
7330,27,provided_static,1,False
7319,5,provided_static,1,False
18187,9,provided_static,1,False
40,9,provided_static,1,False
16340,38,provided_static,1,False
14150,16,provided_static,1,False
12370,9,provided_static,1,False
3069,13,provided_static,1,False
6284,98,provided_static,1,False
5637,10,provided_static,1,False
15350,27,provided_static,1,False
3152,26,provided_static,1,False
15807,30,provided_static,1,False
3317,61,provided_static,1,False
8711,4,provided_static,1,False
5213,9,provided_static,1,False
7003,11,provided_static,1,False
3253,51,provided_static,1,False
21218,13,provided_static,1,False
11467,20,provided_static,1,False
18569,8,provided_static,1,False
21724,52,provided_static,1,False
12731,55,provided_static,1,False
17420,23,provided_static,1,False
9088,9,provided_static,1,False
18708,12,provided_static,1,False
15034,20,provided_static,1,False
17511,49,provided_static,1,False
7688,12,provided_static,1,False
19862,41,provided_static,1,False
18076,8,provided_static,1,False
14300,5,provided_static,1,False
11548,2,provided_static,1,False
20068,28,provided_static,1,False
1684,13,provided_static,1,False
11543,5,provided_static,1,False
3379,12,provided_static,1,False
